date_sk,currency_code,rate_to_inr
20230319,AED,22.4897
20230320,AED,22.4706
20230321,AED,22.4643
20230322,AED,22.5033
20230323,AED,22.4634
20230324,AED,22.3943
20230325,AED,22.3943
20230326,AED,22.3943
20230327,AED,22.4197
20230328,AED,22.3799
20230329,AED,22.3643
20230330,AED,22.3912
20230331,AED,22.3469
20230401,AED,22.3469
20230402,AED,22.3469
20230403,AED,22.3729
20230404,AED,22.3591
20230405,AED,22.3496
20230406,AED,22.306
20230407,AED,22.2929
20230408,AED,22.2929
20230409,AED,22.2929
20230410,AED,22.2901
20230411,AED,22.3346
20230412,AED,22.34
20230413,AED,22.3112
20230414,AED,22.2354
20230415,AED,22.2354
20230416,AED,22.2354
20230417,AED,22.2844
20230418,AED,22.3209
20230419,AED,22.3536
20230420,AED,22.4063
20230421,AED,22.3624
20230422,AED,22.3624
20230423,AED,22.3624
20230424,AED,22.3368
20230425,AED,22.3125
20230426,AED,22.3201
20230427,AED,22.2581
20230428,AED,22.2451
20230429,AED,22.2451
20230430,AED,22.2451
20230501,AED,22.2581
20230502,AED,22.2482
20230503,AED,22.2625
20230504,AED,22.2617
20230505,AED,22.2459
20230506,AED,22.2459
20230507,AED,22.2459
20230508,AED,22.2534
20230509,AED,22.2656
20230510,AED,22.3534
20230511,AED,22.3034
20230512,AED,22.3506
20230513,AED,22.3506
20230514,AED,22.3506
20230515,AED,22.3818
20230516,AED,22.396
20230517,AED,22.4038
20230518,AED,22.4471
20230519,AED,22.5228
20230520,AED,22.5228
20230521,AED,22.5228
20230522,AED,22.5733
20230523,AED,22.554
20230524,AED,22.5661
20230525,AED,22.5221
20230526,AED,22.5253
20230527,AED,22.5253
20230528,AED,22.5253
20230529,AED,22.4805
20230530,AED,22.4786
20230531,AED,22.5054
20230601,AED,22.501
20230602,AED,22.3936
20230603,AED,22.3936
20230604,AED,22.3936
20230605,AED,22.4318
20230606,AED,22.4599
20230607,AED,22.4603
20230608,AED,22.4875
20230609,AED,22.4525
20230610,AED,22.4525
20230611,AED,22.4525
20230612,AED,22.4434
20230613,AED,22.4115
20230614,AED,22.3984
20230615,AED,22.3325
20230616,AED,22.2959
20230617,AED,22.2959
20230618,AED,22.2959
20230619,AED,22.2995
20230620,AED,22.3151
20230621,AED,22.3174
20230622,AED,22.3035
20230623,AED,22.298
20230624,AED,22.298
20230625,AED,22.298
20230626,AED,22.3103
20230627,AED,22.3201
20230628,AED,22.3181
20230629,AED,22.3264
20230630,AED,22.3395
20230701,AED,22.3395
20230702,AED,22.3395
20230703,AED,22.3481
20230704,AED,22.312
20230705,AED,22.3202
20230706,AED,22.4276
20230707,AED,22.5287
20230708,AED,22.5287
20230709,AED,22.5287
20230710,AED,22.4893
20230711,AED,22.4772
20230712,AED,22.4308
20230713,AED,22.3161
20230714,AED,22.3263
20230715,AED,22.3263
20230716,AED,22.3263
20230717,AED,22.3492
20230718,AED,22.3389
20230719,AED,22.3396
20230720,AED,22.3352
20230721,AED,22.3407
20230722,AED,22.3407
20230723,AED,22.3407
20230724,AED,22.3192
20230725,AED,22.269
20230726,AED,22.3057
20230727,AED,22.3075
20230728,AED,22.421
20230729,AED,22.421
20230730,AED,22.421
20230731,AED,22.3925
20230801,AED,22.384
20230802,AED,22.4043
20230803,AED,22.5039
20230804,AED,22.5466
20230805,AED,22.5466
20230806,AED,22.5466
20230807,AED,22.5051
20230808,AED,22.5262
20230809,AED,22.8578
20230810,AED,22.5702
20230811,AED,22.5656
20230812,AED,22.5656
20230813,AED,22.5656
20230814,AED,22.5794
20230815,AED,22.6415
20230816,AED,22.6006
20230817,AED,22.6549
20230818,AED,22.6175
20230819,AED,22.6175
20230820,AED,22.6175
20230821,AED,22.6339
20230822,AED,22.6243
20230823,AED,22.6131
20230824,AED,22.4672
20230825,AED,22.4917
20230826,AED,22.4917
20230827,AED,22.4917
20230828,AED,22.471
20230829,AED,22.5008
20230830,AED,22.4757
20230831,AED,22.5056
20230901,AED,22.4985
20230902,AED,22.4985
20230903,AED,22.4985
20230904,AED,22.5185
20230905,AED,22.5442
20230906,AED,22.6304
20230907,AED,22.6661
20230908,AED,22.6625
20230909,AED,22.6625
20230910,AED,22.6625
20230911,AED,22.6278
20230912,AED,22.5912
20230913,AED,22.3544
20230914,AED,22.5855
20230915,AED,22.6232
20230916,AED,22.6232
20230917,AED,22.6232
20230918,AED,22.6189
20230919,AED,22.662
20230920,AED,22.7631
20230921,AED,22.6412
20230922,AED,22.6273
20230923,AED,22.6273
20230924,AED,22.6273
20230925,AED,22.6235
20230926,AED,22.5641
20230927,AED,22.6674
20230928,AED,22.6555
20230929,AED,22.6245
20230930,AED,22.6245
20231001,AED,22.6245
20231002,AED,22.6035
20231003,AED,22.6889
20231004,AED,22.6534
20231005,AED,22.7137
20231006,AED,22.6567
20231007,AED,22.6567
20231008,AED,22.6567
20231009,AED,22.6217
20231010,AED,22.6994
20231011,AED,22.675
20231012,AED,22.6505
20231013,AED,22.6606
20231014,AED,22.6606
20231015,AED,22.6606
20231016,AED,22.6702
20231017,AED,22.6497
20231018,AED,22.6683
20231019,AED,22.6662
20231020,AED,22.6494
20231021,AED,22.6494
20231022,AED,22.6494
20231023,AED,22.6594
20231024,AED,22.5535
20231025,AED,22.5957
20231026,AED,22.6381
20231027,AED,22.6764
20231028,AED,22.6764
20231029,AED,22.6764
20231030,AED,22.707
20231031,AED,22.6719
20231101,AED,22.6667
20231102,AED,22.6635
20231103,AED,22.6739
20231104,AED,22.6739
20231105,AED,22.6739
20231106,AED,22.6377
20231107,AED,22.6517
20231108,AED,22.6691
20231109,AED,22.6508
20231110,AED,22.6805
20231111,AED,22.6805
20231112,AED,22.6805
20231113,AED,22.6759
20231114,AED,22.6558
20231115,AED,22.5975
20231116,AED,22.6452
20231117,AED,22.6294
20231118,AED,22.6294
20231119,AED,22.6294
20231120,AED,22.6744
20231121,AED,22.6803
20231122,AED,22.6712
20231123,AED,22.6965
20231124,AED,22.6889
20231125,AED,22.6889
20231126,AED,22.6889
20231127,AED,22.6833
20231128,AED,22.6917
20231129,AED,22.709
20231130,AED,22.687
20231201,AED,22.6941
20231202,AED,22.6941
20231203,AED,22.6941
20231204,AED,22.6544
20231205,AED,22.7102
20231206,AED,22.6687
20231207,AED,22.6859
20231208,AED,22.6888
20231209,AED,22.6888
20231210,AED,22.6888
20231211,AED,22.717
20231212,AED,22.6876
20231213,AED,22.7021
20231214,AED,22.6682
20231215,AED,22.6435
20231216,AED,22.6435
20231217,AED,22.6435
20231218,AED,22.6079
20231219,AED,22.6339
20231220,AED,22.6216
20231221,AED,22.668
20231222,AED,22.6794
20231223,AED,22.6794
20231224,AED,22.6794
20231225,AED,22.6406
20231226,AED,22.6406
20231227,AED,22.6457
20231228,AED,22.665
20231229,AED,22.5677
20231230,AED,22.5677
20231231,AED,22.5677
20240101,AED,22.663
20240102,AED,22.6586
20240103,AED,22.6774
20240104,AED,22.6726
20240105,AED,22.6597
20240106,AED,22.6597
20240107,AED,22.6597
20240108,AED,22.6445
20240109,AED,22.6077
20240110,AED,22.6345
20240111,AED,22.5942
20240112,AED,22.6122
20240113,AED,22.6122
20240114,AED,22.6122
20240115,AED,22.5602
20240116,AED,22.5478
20240117,AED,22.6153
20240118,AED,22.6477
20240119,AED,22.6358
20240120,AED,22.6358
20240121,AED,22.6358
20240122,AED,22.6258
20240123,AED,22.7723
20240124,AED,22.6515
20240125,AED,22.6194
20240126,AED,22.6379
20240127,AED,22.6379
20240128,AED,22.6379
20240129,AED,22.6273
20240130,AED,22.6574
20240131,AED,22.6205
20240201,AED,22.6275
20240202,AED,22.5812
20240203,AED,22.5812
20240204,AED,22.5812
20240205,AED,22.5911
20240206,AED,22.6237
20240207,AED,22.6099
20240208,AED,22.5863
20240209,AED,22.588
20240210,AED,22.588
20240211,AED,22.588
20240212,AED,22.6001
20240213,AED,22.5897
20240214,AED,22.6414
20240215,AED,22.6071
20240216,AED,22.5922
20240217,AED,22.5922
20240218,AED,22.5922
20240219,AED,22.5991
20240220,AED,22.5878
20240221,AED,22.5342
20240222,AED,22.576
20240223,AED,22.5668
20240224,AED,22.5668
20240225,AED,22.5668
20240226,AED,22.5631
20240227,AED,22.555
20240228,AED,22.5648
20240229,AED,22.571
20240301,AED,22.567
20240302,AED,22.567
20240303,AED,22.567
20240304,AED,22.5534
20240305,AED,22.5676
20240306,AED,22.5659
20240307,AED,22.5423
20240308,AED,22.5319
20240309,AED,22.5319
20240310,AED,22.5319
20240311,AED,22.529
20240312,AED,22.5443
20240313,AED,22.547
20240314,AED,22.5439
20240315,AED,22.579
20240316,AED,22.579
20240317,AED,22.579
20240318,AED,22.5635
20240319,AED,22.5707
20240320,AED,22.6056
20240321,AED,22.6262
20240322,AED,22.6535
20240323,AED,22.6535
20240324,AED,22.6535
20240325,AED,22.7603
20240326,AED,22.7085
20240327,AED,22.6896
20240328,AED,22.6963
20240329,AED,22.7077
20240330,AED,22.7077
20240331,AED,22.7077
20240401,AED,22.7029
20240402,AED,22.6976
20240403,AED,22.7106
20240404,AED,22.7289
20240405,AED,22.7252
20240406,AED,22.7252
20240407,AED,22.7252
20240408,AED,22.6751
20240409,AED,22.668
20240410,AED,22.6545
20240411,AED,22.7101
20240412,AED,22.6896
20240413,AED,22.6896
20240414,AED,22.6896
20240415,AED,22.7647
20240416,AED,22.733
20240417,AED,22.7735
20240418,AED,22.7549
20240419,AED,22.7565
20240420,AED,22.7565
20240421,AED,22.7565
20240422,AED,22.6982
20240423,AED,22.7071
20240424,AED,22.6704
20240425,AED,22.683
20240426,AED,22.6872
20240427,AED,22.6872
20240428,AED,22.6872
20240429,AED,22.7058
20240430,AED,22.7151
20240501,AED,22.7227
20240502,AED,22.7309
20240503,AED,22.7056
20240504,AED,22.7056
20240505,AED,22.7056
20240506,AED,22.6997
20240507,AED,22.733
20240508,AED,22.7226
20240509,AED,22.7197
20240510,AED,22.7184
20240511,AED,22.7184
20240512,AED,22.7184
20240513,AED,22.74
20240514,AED,22.7325
20240515,AED,22.747
20240516,AED,22.7054
20240517,AED,22.7232
20240518,AED,22.7232
20240519,AED,22.7232
20240520,AED,22.6768
20240521,AED,22.6757
20240522,AED,22.6786
20240523,AED,22.668
20240524,AED,22.6709
20240525,AED,22.6709
20240526,AED,22.6709
20240527,AED,22.6118
20240528,AED,22.6297
20240529,AED,22.6297
20240530,AED,22.6921
20240531,AED,22.6789
20240601,AED,22.6789
20240602,AED,22.6789
20240603,AED,22.7209
20240604,AED,22.618
20240605,AED,22.7734
20240606,AED,22.7025
20240607,AED,22.7206
20240608,AED,22.7206
20240609,AED,22.7206
20240610,AED,22.7389
20240611,AED,22.7392
20240612,AED,22.7655
20240613,AED,22.718
20240614,AED,22.7403
20240615,AED,22.7403
20240616,AED,22.7403
20240617,AED,22.7409
20240618,AED,22.727
20240619,AED,22.6907
20240620,AED,22.7266
20240621,AED,22.7642
20240622,AED,22.7642
20240623,AED,22.7642
20240624,AED,22.7444
20240625,AED,22.7401
20240626,AED,22.7067
20240627,AED,22.749
20240628,AED,22.7173
20240629,AED,22.7173
20240630,AED,22.7173
20240701,AED,22.6947
20240702,AED,22.7182
20240703,AED,22.7338
20240704,AED,22.7297
20240705,AED,22.7273
20240706,AED,22.7273
20240707,AED,22.7273
20240708,AED,22.7254
20240709,AED,22.7279
20240710,AED,22.7258
20240711,AED,22.7252
20240712,AED,22.7437
20240713,AED,22.7437
20240714,AED,22.7437
20240715,AED,22.7372
20240716,AED,22.7508
20240717,AED,22.7404
20240718,AED,22.7532
20240719,AED,22.7788
20240720,AED,22.7788
20240721,AED,22.7788
20240722,AED,22.7898
20240723,AED,22.7737
20240724,AED,22.7817
20240725,AED,22.7939
20240726,AED,22.7971
20240727,AED,22.7971
20240728,AED,22.7971
20240729,AED,22.7884
20240730,AED,22.7976
20240731,AED,22.7924
20240801,AED,22.774
20240802,AED,22.7921
20240803,AED,22.7921
20240804,AED,22.7921
20240805,AED,22.8044
20240806,AED,22.8635
20240807,AED,22.8539
20240808,AED,22.8499
20240809,AED,22.8744
20240810,AED,22.8744
20240811,AED,22.8744
20240812,AED,22.8544
20240813,AED,22.871
20240814,AED,22.8359
20240815,AED,22.8581
20240816,AED,22.8703
20240817,AED,22.8703
20240818,AED,22.8703
20240819,AED,22.8339
20240820,AED,22.8175
20240821,AED,22.805
20240822,AED,22.8332
20240823,AED,22.8548
20240824,AED,22.8548
20240825,AED,22.8548
20240826,AED,22.8177
20240827,AED,22.828
20240828,AED,22.8415
20240829,AED,22.8542
20240830,AED,22.8396
20240831,AED,22.8396
20240901,AED,22.8396
20240902,AED,22.8384
20240903,AED,22.8403
20240904,AED,22.8532
20240905,AED,22.8624
20240906,AED,22.8583
20240907,AED,22.8583
20240908,AED,22.8583
20240909,AED,22.865
20240910,AED,22.8621
20240911,AED,22.8574
20240912,AED,22.8604
20240913,AED,22.8407
20240914,AED,22.8407
20240915,AED,22.8407
20240916,AED,22.8316
20240917,AED,22.8183
20240918,AED,22.8099
20240919,AED,22.8059
20240920,AED,22.7549
20240921,AED,22.7549
20240922,AED,22.7549
20240923,AED,22.722
20240924,AED,22.7412
20240925,AED,22.7879
20240926,AED,22.7584
20240927,AED,22.7576
20240928,AED,22.7576
20240929,AED,22.7576
20240930,AED,22.7911
20241001,AED,22.8145
20241002,AED,22.8378
20241003,AED,22.843
20241004,AED,22.8636
20241005,AED,22.8636
20241006,AED,22.8636
20241007,AED,22.876
20241008,AED,22.898
20241009,AED,22.8562
20241010,AED,22.8521
20241011,AED,22.8406
20241012,AED,22.8406
20241013,AED,22.8406
20241014,AED,22.9051
20241015,AED,22.8787
20241016,AED,22.8813
20241017,AED,22.8779
20241018,AED,22.8806
20241019,AED,22.8806
20241020,AED,22.8806
20241021,AED,22.8866
20241022,AED,22.899
20241023,AED,22.8927
20241024,AED,22.8913
20241025,AED,22.8928
20241026,AED,22.8928
20241027,AED,22.8928
20241028,AED,22.8956
20241029,AED,22.8991
20241030,AED,22.8813
20241031,AED,22.8887
20241101,AED,22.8865
20241102,AED,22.8865
20241103,AED,22.8865
20241104,AED,22.9042
20241105,AED,22.9101
20241106,AED,22.9254
20241107,AED,22.9327
20241108,AED,22.9762
20241109,AED,22.9762
20241110,AED,22.9762
20241111,AED,22.972
20241112,AED,22.9758
20241113,AED,22.9718
20241114,AED,22.9813
20241115,AED,22.993
20241116,AED,22.993
20241117,AED,22.993
20241118,AED,22.9984
20241119,AED,22.9729
20241120,AED,22.972
20241121,AED,22.9956
20241122,AED,23.0301
20241123,AED,23.0301
20241124,AED,23.0301
20241125,AED,22.9865
20241126,AED,22.9675
20241127,AED,22.9559
20241128,AED,23.0176
20241129,AED,22.9928
20241130,AED,22.9928
20241201,AED,22.9928
20241202,AED,23.0214
20241203,AED,23.0654
20241204,AED,23.0959
20241205,AED,23.0602
20241206,AED,23.0497
20241207,AED,23.0497
20241208,AED,23.0497
20241209,AED,23.0467
20241210,AED,23.094
20241211,AED,23.1044
20241212,AED,23.0954
20241213,AED,23.0878
20241214,AED,23.0878
20241215,AED,23.0878
20241216,AED,23.0837
20241217,AED,23.1131
20241218,AED,23.1762
20241219,AED,23.1068
20241220,AED,23.167
20241221,AED,23.167
20241222,AED,23.167
20241223,AED,23.1226
20241224,AED,23.1626
20241225,AED,23.181
20241226,AED,23.2439
20241227,AED,23.2136
20241228,AED,23.2136
20241229,AED,23.2136
20241230,AED,23.2403
20241231,AED,23.3496
20250101,AED,23.3496
20250102,AED,23.3496
20250103,AED,23.3558
20250104,AED,23.3558
20250105,AED,23.3558
20250106,AED,23.3474
20250107,AED,23.3112
20250108,AED,23.4175
20250109,AED,23.3866
20250110,AED,23.3862
20250111,AED,23.3862
20250112,AED,23.3862
20250113,AED,23.4609
20250114,AED,23.5851
20250115,AED,23.5634
20250116,AED,23.5271
20250117,AED,23.5671
20250118,AED,23.5671
20250119,AED,23.5671
20250120,AED,23.5646
20250121,AED,23.4661
20250122,AED,23.5492
20250123,AED,23.5414
20250124,AED,23.5351
20250125,AED,23.5351
20250126,AED,23.5351
20250127,AED,23.4693
20250128,AED,23.5017
20250129,AED,23.5896
20250130,AED,23.5821
20250131,AED,23.5895
20250201,AED,23.5895
20250202,AED,23.5895
20250203,AED,23.5606
20250204,AED,23.6719
20250205,AED,23.7018
20250206,AED,23.7729
20250207,AED,23.8425
20250208,AED,23.8425
20250209,AED,23.8425
20250210,AED,23.8626
20250211,AED,23.8039
20250212,AED,23.6329
20250213,AED,23.675
20250214,AED,23.5806
20250215,AED,23.5806
20250216,AED,23.5806
20250217,AED,23.5832
20250218,AED,23.6405
20250219,AED,23.6493
20250220,AED,23.6481
20250221,AED,23.5679
20250222,AED,23.5679
20250223,AED,23.5679
20250224,AED,23.5754
20250225,AED,23.5956
20250226,AED,23.7006
20250227,AED,23.7351
20250228,AED,23.7745
20250301,AED,23.7745
20250302,AED,23.7745
20250303,AED,23.8151
20250304,AED,23.7561
20250305,AED,23.7587
20250306,AED,23.6443
20250307,AED,23.7231
20250308,AED,23.7231
20250309,AED,23.7231
20250310,AED,23.7164
20250311,AED,23.7724
20250312,AED,23.7261
20250313,AED,23.7255
20250314,AED,23.6608
20250315,AED,23.6608
20250316,AED,23.6608
20250317,AED,23.6715
20250318,AED,23.6003
20250319,AED,23.566
20250320,AED,23.4962
20250321,AED,23.4977
20250322,AED,23.4977
20250323,AED,23.4977
20250324,AED,23.4089
20250325,AED,23.2908
20250326,AED,23.3017
20250327,AED,23.3131
20250328,AED,23.3211
20250329,AED,23.3211
20250330,AED,23.3211
20250331,AED,23.2859
20250401,AED,23.2524
20250402,AED,23.2952
20250403,AED,23.3234
20250404,AED,23.2103
20250405,AED,23.2103
20250406,AED,23.2103
20250407,AED,23.2841
20250408,AED,23.409
20250409,AED,23.5258
20250410,AED,23.5901
20250411,AED,23.4623
20250412,AED,23.4623
20250413,AED,23.4623
20250414,AED,23.4305
20250415,AED,23.4192
20250416,AED,23.3333
20250417,AED,23.3045
20250418,AED,23.3045
20250419,AED,23.3045
20250420,AED,23.3045
20250421,AED,23.3045
20250422,AED,23.2542
20250423,AED,23.2021
20250424,AED,23.2309
20250425,AED,23.1964
20250426,AED,23.1964
20250427,AED,23.1964
20250428,AED,23.2448
20250429,AED,23.1786
20250430,AED,23.1819
20250501,AED,23.0212
20250502,AED,23.0529
20250503,AED,23.0529
20250504,AED,23.0529
20250505,AED,23.0114
20250506,AED,22.9435
20250507,AED,22.9465
20250508,AED,23.0597
20250509,AED,23.2813
20250510,AED,23.2813
20250511,AED,23.2813
20250512,AED,23.2519
20250513,AED,23.1041
20250514,AED,23.1493
20250515,AED,23.2733
20250516,AED,23.284
20250517,AED,23.284
20250518,AED,23.284
20250519,AED,23.2718
20250520,AED,23.2329
20250521,AED,23.2827
20250522,AED,23.2993
20250523,AED,23.4062
20250524,AED,23.4062
20250525,AED,23.4062
20250526,AED,23.1946
20250527,AED,23.1587
20250528,AED,23.2252
20250529,AED,23.2445
20250530,AED,23.2368
20250531,AED,23.2368
20250601,AED,23.2368
20250602,AED,23.2815
20250603,AED,23.2349
20250604,AED,23.3314
20250605,AED,23.3768
20250606,AED,23.3661
20250607,AED,23.3661
20250608,AED,23.3661
20250609,AED,23.3538
20250610,AED,23.3212
20250611,AED,23.316
20250612,AED,23.266
20250613,AED,23.2967
20250614,AED,23.2967
20250615,AED,23.2967
20250616,AED,23.4405
20250617,AED,23.3689
20250618,AED,23.4914
20250619,AED,23.5782
20250620,AED,23.6116
20250621,AED,23.6116
20250622,AED,23.6116
20250623,AED,23.5746
20250624,AED,23.5031
20250625,AED,23.4038
20250626,AED,23.4168
20250627,AED,23.322
20250628,AED,23.322
20250629,AED,23.322
20250630,AED,23.2662
20250701,AED,23.3294
20250702,AED,23.3103
20250703,AED,23.3272
20250704,AED,23.2564
20250705,AED,23.2564
20250706,AED,23.2564
20250707,AED,23.274
20250708,AED,23.3457
20250709,AED,23.3457
20250710,AED,23.3239
20250711,AED,23.3352
20250712,AED,23.3352
20250713,AED,23.3352
20250714,AED,23.3647
20250715,AED,23.402
20250716,AED,23.4076
20250717,AED,23.3795
20250718,AED,23.4249
20250719,AED,23.4249
20250720,AED,23.4249
20250721,AED,23.4532
20250722,AED,23.4875
20250723,AED,23.504
20250724,AED,23.5209
20250725,AED,23.532
20250726,AED,23.532
20250727,AED,23.532
20250728,AED,23.549
20250729,AED,23.6225
20250730,AED,23.7127
20250731,AED,23.8714
20250801,AED,23.826
20250802,AED,23.826
20250803,AED,23.826
20250804,AED,23.7513
20250805,AED,23.8684
20250806,AED,23.9089
20250807,AED,23.8806
20250808,AED,23.8044
20250809,AED,23.8044
20250810,AED,23.8044
20250811,AED,23.8174
20250812,AED,23.8654
20250813,AED,23.8481
20250814,AED,23.8057
20250815,AED,23.8714
20250816,AED,23.8714
20250817,AED,23.8714
20250818,AED,23.8229
20250819,AED,23.7636
20250820,AED,23.7023
20250821,AED,23.6882
20250822,AED,23.763
20250823,AED,23.763
20250824,AED,23.763
20250825,AED,23.7734
20250826,AED,23.8493
20250827,AED,23.8571
20250828,AED,23.8571
20250829,AED,23.8442
20250830,AED,23.8442
20250831,AED,23.8442
20250901,AED,24.0029
20250902,AED,23.9557
20250903,AED,23.9549
20250904,AED,23.9753
20250905,AED,23.9753
20250906,AED,23.9753
20250907,AED,23.9753
20250908,AED,24.0061
20250909,AED,24.0061
20250910,AED,24.023
20250911,AED,23.9699
20250912,AED,24.0282
20250913,AED,24.0282
20250914,AED,24.0282
20250915,AED,24.0309
20250916,AED,24.0309
20250917,AED,23.9236
20250918,AED,23.9309
20250919,AED,24.0099
20250920,AED,24.0099
20250921,AED,24.0099
20250922,AED,23.9827
20250923,AED,23.9827
20250924,AED,24.1754
20250925,AED,24.1683
20250926,AED,24.1643
20250927,AED,24.1643
20250928,AED,24.1643
20250929,AED,24.1398
20250930,AED,24.1471
20251001,AED,24.1844
20251002,AED,24.1414
20251003,AED,24.1414
20251004,AED,24.1414
20251005,AED,24.1414
20251006,AED,24.1556
20251007,AED,24.1516
20251008,AED,24.1567
20251009,AED,24.1673
20251010,AED,24.191
20251011,AED,24.191
20251012,AED,24.191
20251013,AED,24.1616
20251014,AED,24.1365
20251015,AED,24.1682
20251016,AED,23.9038
20251017,AED,23.9528
20251018,AED,23.9528
20251019,AED,23.9528
20251020,AED,23.9624
20251021,AED,23.925
20251022,AED,23.9611
20251023,AED,23.8847
20251024,AED,23.8953
20251025,AED,23.8953
20251026,AED,23.8953
20251027,AED,23.9063
20251028,AED,24.0159
20251029,AED,24.0172
20251030,AED,24.0172
20251031,AED,24.1271
20251101,AED,24.1271
20251102,AED,24.1271
20251103,AED,24.1646
20251104,AED,24.1646
20251105,AED,24.1523
20251106,AED,24.1547
20251107,AED,24.1385
20251108,AED,24.1385
20251109,AED,24.1385
20251110,AED,24.1365
20251111,AED,24.148
20251112,AED,24.0824
20251113,AED,24.0824
20251114,AED,24.1161
20251115,AED,24.1161
20251116,AED,24.1161
20251117,AED,24.1425
20251118,AED,24.1285
20251119,AED,24.1066
20251120,AED,24.0892
20251121,AED,24.1439
